5776,0.9197423828650898,4,4340.0,2426.053070318125,Megachile
11719,0.9387079567194968,6,7003.0,3150.4516078386814,Lasioglossum
12289,0.4623529832133555,6,3471.8333333333335,2239.2612931252324,Agapostemon
12646,0.984311195583692,5,3309.8,1972.7577043316799,Lasioglossum
6948,0.9364301075737558,7,3441.5714285714284,1811.3328839080164,Lasioglossum
13601,0.9220962833809079,2,4446.0,2062.0,Osmia
16146,0.9074348955284067,5,5443.4,3271.7338278044563,Agapostemon
8477,0.9141332322089745,4,4730.75,2048.2174414597685,Bombus
6240,0.8995561990026147,8,3946.125,2468.3295686303723,Lasioglossum
20605,0.9196467208259631,5,3336.2,1858.0007965552652,Agapostemon
7217,0.94451192040828,3,3703.0,2645.843658772503,Lasioglossum
9333,0.9371152925618388,7,3348.714285714286,1932.9179802483466,Agapostemon
6968,0.9262660618039088,5,3555.8,1714.0825417697947,Lasioglossum
5160,0.9241290449250422,7,2824.0,1489.7763015202747,Lasioglossum
7018,0.9341952148693196,5,5184.4,2543.9786634325374,Megachile
7934,0.9169839027385309,5,3738.8,1896.6772419154504,Lasioglossum
12026,0.953703633204806,9,5295.888888888889,2294.34921513436,Agapostemon
8298,0.9596761459514941,5,5104.0,2509.8552149476673,Osmia
8479,0.9490679241998214,7,3346.0,1763.6676071673564,Lasioglossum
11909,0.6759295352752546,4,4594.0,3380.3965004123406,Lasioglossum
8511,0.9715500128503639,6,5610.333333333333,2582.3297405422277,Osmia
4651,0.902937277068249,4,1307.0,218.58293620500206,Lasioglossum
6952,0.9416309529869524,4,5339.75,2191.2029087923374,Lasioglossum
9064,0.9733486412399647,5,5518.4,3529.621373462032,Osmia
10571,0.9689881067463513,5,6077.4,2678.603412228096,Osmia
6169,0.9216320412632266,5,2760.2,1359.529683383191,Lasioglossum
9958,0.9105404515042109,3,7766.666666666667,1407.1726578102946,Osmia
7196,0.9393294782175852,6,4947.5,1603.9459415246306,Lasioglossum
22609,0.7351595580162287,7,5766.142857142857,3390.2471645493188,Lasioglossum
9715,0.9429728335661758,8,2263.125,1107.0464576407803,Lasioglossum
11156,0.9408313687142857,6,5399.0,2146.6945132769433,Agapostemon
11510,0.9289863110592832,8,2920.0,1713.8754330464044,Lasioglossum
5043,0.9185704621980454,6,3491.8333333333335,1644.8991272685657,Lasioglossum
19253,0.6065139143612289,4,4247.25,2693.7044543713405,Agapostemon
7440,0.9008683526496095,5,6092.2,3314.8288884948493,Megachile
22786,0.7865503849630466,2,3148.5,194.5,Lasioglossum
6552,0.9422493245994995,2,2866.5,1199.5,Lasioglossum
9315,0.9701214062924443,5,4176.6,1378.3910330526676,Osmia
8026,0.9585970751450428,6,3258.8333333333335,1433.0299388203848,Lasioglossum
5637,0.9152199416635123,6,2869.0,1091.0728664942594,Lasioglossum
6463,0.868699332271654,8,3440.625,2066.9754435829664,Agapostemon
18374,0.6305014738204204,5,2874.6,1798.8058928077814,Lasioglossum
8799,0.9516008381781723,6,3997.6666666666665,1980.5045372889763,Agapostemon
9133,0.9638701736427989,5,5911.8,2619.768035532917,Osmia
8839,0.968679717999888,5,5174.0,2937.2494616562617,Osmia
8668,0.8890412918167793,3,8308.333333333334,1595.7724009255064,Osmia
8149,0.9096201924936129,7,4431.142857142857,1544.7237782271652,Megachile
8160,0.9627956503766278,4,4990.75,2691.351275381941,Osmia
12303,0.9535563978174693,6,4585.0,2897.829360055557,Agapostemon
13427,0.9097272407322686,6,6577.833333333333,3031.1278658098354,Lasioglossum
11089,0.9008903470740859,3,7355.666666666667,976.2651051612751,Osmia
8849,0.9799118033188576,4,4313.75,1634.4140196106982,Lasioglossum
23461,0.7396739894711121,9,2746.1111111111113,1710.589985579663,Lasioglossum
36423,0.7910809474272336,10,4634.2,2786.801636284865,Lasioglossum
11504,0.9416894643143682,6,5219.0,2249.536841218654,Lasioglossum
14606,0.9254458690206351,6,6332.833333333333,3548.803714712263,Lasioglossum
22563,0.5538892847817117,4,3148.75,943.2566922635641,Lasioglossum
4199,0.9251877291139976,4,3546.75,680.0030790371467,Lasioglossum
37164,0.8836482175329947,9,4615.777777777777,3062.5763583325206,Lasioglossum
9723,0.9393219539019387,6,4490.0,1864.387209424766,Lasioglossum
14079,0.9160168670028578,6,4222.0,2926.4996725325864,Lasioglossum
21818,0.947028098059797,5,3635.2,1748.574665263111,Lasioglossum
12234,0.9187114951124233,4,8580.25,2269.115948447765,Agapostemon
8489,0.9141672364454348,3,7561.666666666667,629.5089797259095,Osmia
10440,0.947250014116434,7,4174.428571428572,2353.754863868299,Lasioglossum
5705,0.9523662189709625,6,3488.6666666666665,1575.9667579686513,Lasioglossum
13413,0.9451037626978132,5,2823.4,2702.6583653876787,Agapostemon
9037,0.9656930115660183,5,5040.2,2352.129792337149,Osmia
12230,0.9449122438545635,5,6359.8,2456.7972972958105,Lasioglossum
6968,0.9867909041084794,7,3441.1428571428573,1655.760716716159,Lasioglossum
7100,0.9171623078971153,5,3637.8,1296.085552731763,Lasioglossum
24016,0.770517948225985,4,3898.5,2086.9554978484807,Lasioglossum
11730,0.9442106734858068,6,5669.666666666667,2259.1820545399955,Agapostemon
11154,0.9459279209409724,5,4521.4,2050.353686562394,Lasioglossum
10869,0.9245498040843667,7,5248.857142857143,3437.3073111114763,Osmia
22821,0.9141948021742001,3,2251.6666666666665,736.0717054442152,Lasioglossum
39168,0.8512385506599498,5,2136.4,1444.3271928479364,Lasioglossum
14508,0.5822140712288426,3,4300.666666666667,3798.1567751856805,Lasioglossum
9616,0.994327534993786,2,3826.0,490.0,Lasioglossum
9754,0.9200272094404144,7,4717.714285714285,2283.143429214938,Lasioglossum
29232,0.5520752261838846,3,3752.3333333333335,1213.175539189976,Lasioglossum
9296,0.962571681863555,5,6408.8,2759.1744707430157,Osmia
16544,0.7261587121046365,2,3527.0,1749.0,Lasioglossum
16037,0.730618848254721,7,1985.857142857143,1052.817909716779,Lasioglossum
22814,0.726818200907112,3,2700.6666666666665,1235.1996689694433,Lasioglossum
11331,0.9308782920643365,8,4704.875,2943.859984675732,Lasioglossum
14277,0.9440029798772971,7,3476.285714285714,2631.416550306031,Lasioglossum
7744,0.9140898261348572,5,4720.2,2735.8739298439905,Lasioglossum
5630,0.9312694606259645,6,3100.8333333333335,1161.415144936938,Lasioglossum
22375,0.9397439983653815,3,3304.3333333333335,2423.639320434366,Lasioglossum
24424,0.4176446106245609,5,2343.8,1158.361152663538,Lasioglossum
8933,0.9113248842635446,7,3865.4285714285716,1677.2439005823858,Lasioglossum
10563,0.42634652992966726,8,3058.625,1793.6685826470284,Lasioglossum
18877,0.5816885066018861,4,6724.0,5287.098779103716,Osmia
8909,0.953112098923924,7,3751.4285714285716,2491.8386130464764,Agapostemon
4801,0.9481481902018498,8,2668.625,1133.594166523011,Lasioglossum
12103,0.9370369341701866,5,5949.0,2362.84430295354,Lasioglossum
9136,0.8873157711491487,3,8191.0,2311.882782495687,Megachile
24261,0.9365262973229261,2,1496.0,399.0,Lasioglossum
15917,0.831405509084595,0,nan,nan,Bombus
11855,0.8802707542661411,4,3883.0,1842.2639604573499,Agapostemon
23617,0.9072944966485339,2,3685.0,1515.0,Lasioglossum
6070,0.921943953304934,8,3909.0,2130.265183022996,Lasioglossum
6233,0.8465243889623636,5,3878.0,1721.9127736328574,Lasioglossum
9118,0.8813898102767119,5,5051.8,2829.9134545070456,Osmia
18079,0.9430070640560654,7,5246.285714285715,3527.9075026053015,Lasioglossum
11533,0.95615944611353,10,3311.1,2028.428132816147,Lasioglossum
6492,0.8856989171533272,6,4073.0,2424.4700451851327,Agapostemon
7314,0.8829850952558966,5,3054.8,1559.1758592282015,Lasioglossum
17592,0.9697403792357902,3,3351.3333333333335,1010.3894738608914,Lasioglossum
9534,0.9567891500157595,6,5808.666666666667,3221.4034553626193,Osmia
8654,0.637680065453945,3,3764.3333333333335,2188.033261985648,Lasioglossum
27185,0.9656575957729434,4,2197.75,842.7355382918179,Lasioglossum
8264,0.7880589495191722,5,3171.6,1175.6873053665247,Lasioglossum
8243,0.9642575815433889,13,2979.3846153846152,1829.5808909929044,Lasioglossum
7639,0.9197908564794557,5,3170.4,1990.164375120809,Lasioglossum
7153,0.9324028436216012,8,4836.125,2484.8824135912346,Osmia
11716,0.9460292138695378,6,4535.666666666667,1795.0661702443049,Lasioglossum
27248,0.9766156568906632,4,3482.5,1554.8938066633361,Lasioglossum
11146,0.6381809739367506,4,2546.25,1562.154181731112,Lasioglossum
9478,0.9616124078856183,5,3972.0,2229.044010332681,Lasioglossum
7719,0.9389389411419446,5,4513.2,1659.6239815090646,Lasioglossum
7544,0.9242947201262481,5,4074.6,2015.5601305840519,Lasioglossum
32375,0.5522796167922667,4,3620.75,1696.2917459859316,Lasioglossum
16693,0.9116132987880579,6,3827.3333333333335,2201.922165341505,Lasioglossum
15804,0.9141589761245803,4,4528.25,4650.254045479666,Osmia
8041,0.9498596270828565,5,3581.8,1317.1952626698899,Lasioglossum
25138,0.46337979679563657,9,3503.3333333333335,2110.175032234688,Lasioglossum
22022,0.8766150816245821,5,2823.0,1637.3208604302336,Lasioglossum
7983,0.9287640486193136,7,3834.4285714285716,1442.8741017390907,Lasioglossum
33499,0.8767739975058335,5,3058.2,1158.1373666366178,Lasioglossum
7454,0.9138834752507294,6,3249.1666666666665,2069.2498170969,Lasioglossum
34075,0.9641683896050907,2,2164.0,941.0,Lasioglossum
28262,0.8526790129747257,4,8094.75,3149.26796057433,Lasioglossum
7327,0.8899547343905868,6,3493.3333333333335,1789.7017131975435,Bombus
21455,0.9262461502259438,5,2717.0,1619.0327976912636,Lasioglossum
9222,0.9695890580271114,5,5751.2,2680.350529315149,Osmia
13088,0.9358715106012603,7,7362.142857142857,4886.959774413403,Lasioglossum
8601,0.9673915985698909,5,5643.6,3487.272664991942,Osmia
9360,0.9537550724261088,7,6312.428571428572,2064.105815196142,Megachile
17067,0.8679581172897557,0,nan,nan,Lasioglossum
8662,0.9665293172742928,6,5442.666666666667,3216.0172401417394,Osmia
31672,0.5621135130346722,5,4137.2,1470.2464283241773,Lasioglossum
19116,0.9301018426483729,4,8970.5,3907.2383149738894,Lasioglossum
9387,0.723180932330748,5,2820.2,1580.8518463157766,Lasioglossum
9677,0.8878835037257409,3,5681.333333333333,1110.0481471039393,Megachile
11458,0.9475253711741854,6,4957.5,2201.1221948512234,Agapostemon
10667,0.9479583018607626,5,5761.6,1983.2684740095074,Agapostemon
10130,0.9366466224505999,5,5717.2,2500.625793676455,Lasioglossum
10218,0.853337707753453,4,6972.5,1560.286752491349,Osmia
8681,0.9587216714823216,6,4529.5,2012.37419896665,Osmia
5066,0.90742523843664,6,2451.5,517.5560356135362,Lasioglossum
10232,0.9350333986648156,6,4228.666666666667,2026.8203066763358,Lasioglossum
6856,0.9453763605656116,6,3241.5,1808.8382781958885,Lasioglossum
19141,0.9716992273442097,5,3643.0,1837.342210912273,Lasioglossum
48142,0.8887115527174854,4,3251.0,1398.0053647965733,Lasioglossum
13201,0.8031658250905692,3,2695.3333333333335,1106.4590166633177,Lasioglossum
21715,0.5024576551365016,3,2531.6666666666665,899.3220903670845,Lasioglossum
9162,0.8508468766084689,6,4409.166666666667,2984.4219103352143,Osmia
20051,0.9215632429213895,4,5292.75,2899.9427041753775,Lasioglossum
10165,0.9459094553082108,5,3799.6,2246.085982325699,Lasioglossum
25764,0.5366168473718969,5,2932.2,1277.17256469124,Lasioglossum
11399,0.9476867179181452,7,4467.714285714285,2446.748671446352,Agapostemon
11152,0.9019751794144543,5,5754.8,2699.918843224737,Osmia
16979,0.7838478225106423,4,4495.5,2830.336508261871,Agapostemon
9381,0.9468406037194341,7,4486.571428571428,2050.9060615906783,Lasioglossum
12300,0.9404644625399954,4,7018.75,2732.52039104926,Lasioglossum
8187,0.8489565922299744,5,5159.4,2213.1668351030385,Lasioglossum
20834,0.9443833188317264,5,2812.6,794.9917232273555,Lasioglossum
8765,0.9209673728359347,4,6493.5,944.0255557981468,Megachile
10853,0.9176800422341561,6,4973.5,1385.682834080969,Lasioglossum
9852,0.9247968301071703,4,5576.25,2866.6855752767865,Osmia
6951,0.9846762326386663,5,4227.0,1975.8965559967962,Lasioglossum
23004,0.8104422976394512,6,3078.8333333333335,1591.1647114264722,Osmia
20205,0.5868905590443216,4,2637.0,853.8468832290718,Lasioglossum
16191,0.9714123514835012,0,nan,nan,Megachile
22250,0.8627827000727133,8,5734.875,5694.813483282398,Lasioglossum
10455,0.8355691313158836,3,6533.333333333333,1531.4812727842575,Osmia
7838,0.887032091559215,4,5801.5,1072.2678070332988,Osmia
17089,0.6886242528584363,7,2170.1428571428573,875.6446488275983,Lasioglossum
20597,0.9691565053951561,5,6085.6,3164.159958029935,Lasioglossum
7888,0.6565901401177741,5,3756.2,1525.4578853577048,Lasioglossum
22754,0.8118731996334234,8,4651.875,5771.290831293723,Bombus
29630,0.8770114723554772,2,3008.5,1344.5,Lasioglossum
8347,0.960004053231112,5,5799.6,2514.58550063425,Osmia
12440,0.8124866267454076,4,4979.25,2854.578022668149,Osmia
8595,0.925353886344089,3,4955.333333333333,1190.415707034965,Lasioglossum
18733,0.730055767750178,6,3986.8333333333335,2089.698336815362,Agapostemon
25328,0.5748399758506569,4,3615.25,1466.4411640089759,Lasioglossum
10023,0.9154284776880789,9,2706.4444444444443,1501.9323191668873,Lasioglossum
9660,0.9427396859838207,8,4241.875,2118.964277512719,Lasioglossum
11527,0.943335771091698,5,6853.2,2521.0548109868614,Lasioglossum
6220,0.7003082348594123,6,2007.5,790.6730782483154,Lasioglossum
10816,0.963094366618392,5,2354.4,760.391109890167,Lasioglossum
9033,0.9011686086633102,3,7243.0,1060.0688656875082,Osmia
22377,0.6014939940582396,4,2871.5,509.00221021131136,Lasioglossum
20493,0.9532591201280218,8,3686.5,2560.7537952720095,Lasioglossum
23099,0.974594787755863,3,5574.0,2255.4627019749187,Lasioglossum
8951,0.9708772550707762,6,5184.833333333333,3043.7520385573825,Osmia
9202,0.919190069960472,6,5125.333333333333,1775.649521223775,Lasioglossum
18685,0.7854858822247801,6,4743.0,2715.8699036097682,Lasioglossum
11139,0.8988626159924372,4,7870.5,2292.1372668319846,Osmia
22148,0.9712365166822592,2,1114.5,90.5,Lasioglossum
9893,0.9667668104701604,4,6046.0,3581.8525234855774,Osmia
12011,0.9408156486246878,6,6021.833333333333,2376.6335025736626,Agapostemon
11241,0.9471599386707429,7,4554.0,2305.451737574594,Agapostemon
25201,0.763073781361382,3,4260.666666666667,744.7506667036663,Lasioglossum
13450,0.9484718065740761,9,6287.222222222223,5679.933719835857,Lasioglossum
15091,0.9465153199637527,5,6154.4,4296.271946699836,Lasioglossum
24298,0.5020852510550601,3,2414.0,257.28324210229215,Lasioglossum
4181,0.897805393488914,4,2686.75,1267.8565326960302,Lasioglossum
13728,0.8311451566601399,3,3842.0,2221.0071289094653,Lasioglossum
9095,0.9220050179435193,6,4127.333333333333,1641.327985369029,Lasioglossum
9679,0.9302347784509799,4,6906.75,1249.9528741116603,Osmia
17890,0.8442566630850663,4,4698.25,2359.3951952778066,Bombus
10721,0.8563022256716543,4,7627.75,2255.8571957240556,Agapostemon
12272,0.937028276918385,5,5884.4,2159.4923107063846,Agapostemon
14663,0.9820911261693952,4,3123.5,1079.317955933283,Lasioglossum
9490,0.9389173232438014,6,4220.666666666667,2489.860884110239,Lasioglossum
11778,0.9782896652204834,1,1023.0,0.0,Lasioglossum
10186,0.9174482959986452,4,7300.25,941.890220514047,Megachile
9830,0.9649880954776762,6,5509.666666666667,3524.999369582292,Osmia
10154,0.9444182121195113,5,4418.4,2612.452074201554,Agapostemon
9434,0.9256141786182787,4,4264.25,2468.529154678956,Lasioglossum
6523,0.9289211483526715,6,4148.166666666667,3047.918547504546,Lasioglossum
9518,0.9404989450449327,5,5363.2,2362.542477925,Lasioglossum
9247,0.8628932958535739,4,7056.75,1389.0848381218477,Osmia
12040,0.9541791002111855,6,4520.5,2461.400939167232,Agapostemon
8232,0.9703389200183187,5,4489.4,2567.5366092813556,Osmia
13961,0.9087848969137228,3,7394.0,1150.4349901957376,Agapostemon
6630,0.8886133404493025,4,5278.75,2692.183256671061,Megachile
15832,0.9377758620539328,4,6482.5,3695.0081529003423,Lasioglossum
8661,0.933138813509531,5,3794.0,1964.9556738003023,Lasioglossum
10619,0.94935167095554,4,5885.5,1660.8149355060605,Lasioglossum
9384,0.8915784911404019,4,6101.75,3210.5619737827833,Osmia
9972,0.9148234972782526,4,6420.75,3137.999153521237,Osmia
8231,0.9350882331584217,9,2625.3333333333335,1474.1937155988392,Lasioglossum
12169,0.9433360666961201,5,5070.8,1858.5853114667618,Lasioglossum
10482,0.9467459102837371,5,4789.6,3185.473440479452,Osmia
4876,0.9232002602130841,4,2996.25,1185.577153752551,Lasioglossum
10585,0.9850711544421682,6,2840.8333333333335,1019.9923883158258,Lasioglossum
6085,0.9352438214201944,4,3747.75,1384.0864089716365,Lasioglossum
12932,0.5372834397427815,8,2717.75,1677.6379786771638,Lasioglossum
9017,0.8209828391776364,7,6376.714285714285,2947.9987746792235,Agapostemon
22142,0.9819289815918373,4,4971.75,2059.230605711755,Lasioglossum
11121,0.9432174157465106,6,4999.5,2429.0669504976595,Agapostemon
5792,0.9202107174381369,4,6101.25,1977.2057777328084,Osmia
7484,0.9282008024706878,11,3900.7272727272725,2852.193225983666,Bombus
41485,0.5914501299286412,5,5578.8,3878.9042473358377,Lasioglossum
10209,0.9618323682639298,8,3663.875,1899.4466587338009,Agapostemon
8297,0.38953644965454165,8,3047.125,1627.5451942649704,Lasioglossum
10829,0.9485253139760782,6,5862.666666666667,2341.84241333376,Agapostemon
12693,0.8586877748269794,3,3457.0,2345.003340438275,Agapostemon
10031,0.9303770793336702,3,7977.0,1536.7524198777107,Osmia
14664,0.8069025642983184,5,3572.2,2190.0102648161264,Agapostemon
9620,0.9696030059019694,5,6853.8,2688.6765071313434,Osmia
11164,0.9385839859374997,6,5393.0,1922.638811633636,Agapostemon
8708,0.9414564330347281,9,3933.0,2070.842448001403,Lasioglossum
10782,0.9349601372974911,6,5172.333333333333,2538.351608601316,Agapostemon
9024,0.9243637772878248,6,3798.0,1828.1525282827652,Lasioglossum
14253,0.5623242264608898,9,3964.6666666666665,2268.7070228558728,Lasioglossum
6636,0.9715552085347665,10,2856.1,1397.2594211527078,Lasioglossum
26420,0.677175861347327,5,3723.8,1968.650238107318,Agapostemon
9956,0.9007332597290207,4,7344.5,1400.6895623227867,Megachile
11885,0.9334504967044233,5,5688.2,2482.164893797348,Lasioglossum
10181,0.9330657871441075,5,7274.8,5356.479343748093,Lasioglossum
9247,0.9458371271161392,7,3659.714285714286,2429.817495456087,Agapostemon
8587,0.9139161539109759,9,5122.0,3231.4878238290726,Agapostemon
10829,0.9400672835522629,7,5210.714285714285,4300.6535621024495,Lasioglossum
20933,0.8794326834896319,1,1865.0,0.0,Lasioglossum
21696,0.9112982719399113,4,5245.0,2083.8382854722677,Lasioglossum
10989,0.9510094657901361,6,5002.833333333333,2177.7766503681887,Agapostemon
15436,0.7333635065662419,9,3381.3333333333335,2116.422400603853,Agapostemon
11113,0.8484718668736233,4,4600.25,3116.2134374108587,Agapostemon
10797,0.9498305237798531,8,4495.125,2412.1399439864595,Lasioglossum
11333,0.9352218880364315,5,5478.4,2360.6394557407534,Lasioglossum
16440,0.6899918897320008,4,2795.5,517.6680886436791,Lasioglossum
10649,0.956809824112394,8,5588.125,2704.8625398298896,Osmia
8802,0.9497521010174574,6,3913.1666666666665,1959.0416378650273,Agapostemon
9642,0.990814524261518,5,3049.6,2098.312998577667,Lasioglossum
12050,0.9320620467378459,6,5394.833333333333,2396.5750156328418,Lasioglossum
9068,0.8651149976967386,4,4249.5,2127.522679080061,Lasioglossum
15324,0.8155241022348085,4,3564.75,2550.1591494453833,Lasioglossum
12183,0.7872990051035464,3,5357.333333333333,2819.3811771774003,Agapostemon
8375,0.885672287049852,5,3646.6,1354.728843717443,Lasioglossum
26876,0.6646300656081272,4,4369.75,922.8421790858933,Lasioglossum
14723,0.9479750786608541,4,2665.25,597.3200042690685,Lasioglossum
8188,0.7361337953567242,6,3428.0,2413.224744334159,Lasioglossum
4721,0.8411524163837409,4,3599.25,1722.7681757857033,Agapostemon
10066,0.9447411521991723,7,4215.0,1904.7923771372039,Agapostemon
10996,0.9172182585693676,6,3619.1666666666665,1452.8958917356128,Osmia
8857,0.9502608421095915,6,4981.333333333333,2829.2919412617866,Osmia
10626,0.7786601875064993,6,3900.1666666666665,2647.6470948540123,Lasioglossum
35318,0.5989978731680001,4,4623.0,2242.737501358552,Agapostemon
10213,0.9372708707002346,6,6098.333333333333,2438.117693813998,Lasioglossum
5363,0.9457348008567542,5,3350.0,701.8566805267297,Lasioglossum
7425,0.9445450761134281,7,4292.571428571428,1791.8477978367036,Lasioglossum
5022,0.9375203683064554,4,2456.5,1154.418143481815,Lasioglossum
12772,0.9397877135955756,5,6264.2,3109.0802755799023,Lasioglossum
11090,0.9383660853438105,6,4253.5,2559.286147216316,Agapostemon
17958,0.9715324492475637,7,3368.5714285714284,2454.281498416469,Lasioglossum
8662,0.9624261330669631,4,3898.5,1362.5796307005326,Lasioglossum
8799,0.9673414377437957,6,5357.666666666667,2162.5258123058065,Megachile
13243,0.9010053616192865,3,7533.333333333333,1316.6473416303327,Megachile
11959,0.7425614707282615,7,3268.285714285714,2280.9926857956084,Agapostemon
16930,0.9722233757389589,5,2615.0,1213.1995713813947,Lasioglossum
10048,0.9595151756243125,3,2881.3333333333335,1151.5931959198479,Lasioglossum
9348,0.886737071934779,3,7115.333333333333,1966.487279954341,Megachile
33422,0.7497984311231854,6,8923.333333333334,4858.533031916344,Lasioglossum
17487,0.6308385913833737,4,4917.25,4529.9579675202285,Lasioglossum
8536,0.9245423606099739,6,3534.8333333333335,1370.772460654535,Lasioglossum
9349,0.9200242944372707,4,5547.5,2824.254636182793,Megachile
9326,0.44744655195215316,8,6462.625,2733.0411603880025,Agapostemon
20080,0.9225268685430197,7,3842.8571428571427,1572.0935476138116,Lasioglossum
15976,0.7754244663121567,7,3604.714285714286,1855.057620536409,Agapostemon
8506,0.9014302909780397,4,4517.75,2439.9154058081604,Osmia
